order_id,order_placed_at,order_delivered_at
1530486,14-03-2023 02:56,13:59.2
1530487,14-03-2023 02:57,12:12.1
1530488,14-03-2023 02:59,08:14.8
1530489,14-03-2023 03:00,16:20.7
1530490,14-03-2023 03:10,28:27.3
1530491,14-03-2023 03:11,29:29.5
1530492,14-03-2023 03:12,42:46.8
1530493,14-03-2023 03:15,53:14.7
1530494,14-03-2023 03:19,35:28.9
1530495,14-03-2023 03:19,36:00.0
1530496,14-03-2023 03:21,36:54.3
1530497,14-03-2023 03:30,46:03.7
1530498,14-03-2023 03:42,00:14.4
1530499,14-03-2023 03:49,05:07.3
1530500,14-03-2023 03:50,10:33.2
1530501,14-03-2023 03:51,08:35.6
1530502,14-03-2023 03:55,10:49.3
1530503,14-03-2023 03:59,14:50.8
1530504,14-03-2023 04:08,24:21.6
1530505,14-03-2023 04:17,34:11.3
1530506,14-03-2023 04:22,37:35.7
1530507,14-03-2023 04:22,38:49.0
1530508,14-03-2023 04:23,38:53.3
1530509,14-03-2023 04:26,41:43.9
1530510,14-03-2023 04:30,48:49.0
1530511,14-03-2023 04:33,48:26.3
1530512,14-03-2023 04:40,55:28.3
1530513,14-03-2023 04:42,58:04.7
1530514,14-03-2023 04:48,07:14.4
1530515,14-03-2023 04:49,04:38.6
1530516,14-03-2023 04:49,05:25.8
1530517,14-03-2023 04:50,05:44.0
1530518,14-03-2023 04:50,06:40.2
1530519,14-03-2023 04:53,08:25.1
1530520,14-03-2023 04:54,09:32.5
1530521,14-03-2023 05:00,19:40.7
1530522,14-03-2023 05:05,20:34.5
1530523,14-03-2023 05:11,38:57.8
1530524,14-03-2023 05:12,31:36.8
1530525,14-03-2023 05:17,32:07.0
1530526,14-03-2023 05:18,38:27.3
1530527,14-03-2023 05:27,43:02.6
1530528,14-03-2023 05:29,44:40.1
1530529,14-03-2023 05:33,49:06.2
1530530,14-03-2023 05:37,53:32.4
1530531,14-03-2023 05:38,54:36.4
1530532,14-03-2023 05:41,56:54.1
1530533,14-03-2023 05:42,57:29.3
1530534,14-03-2023 05:44,00:03.7
1530535,14-03-2023 05:44,01:16.4
1530536,14-03-2023 05:46,02:55.1
1530537,14-03-2023 05:47,03:33.3
1530538,14-03-2023 05:50,07:21.2
1530539,14-03-2023 05:50,07:05.1
1530540,14-03-2023 05:50,06:49.5
1530541,14-03-2023 05:51,07:06.2
1530542,14-03-2023 05:52,07:19.9
1530543,14-03-2023 05:54,11:30.0
1530544,14-03-2023 05:55,11:08.3
1530545,14-03-2023 05:57,16:17.0
1530546,14-03-2023 05:57,15:12.8
1530547,14-03-2023 06:02,17:40.2
1530548,14-03-2023 06:05,20:38.7
1530549,14-03-2023 06:08,25:53.1
1530550,14-03-2023 06:08,34:54.3
1530551,14-03-2023 06:12,27:26.6
1530552,14-03-2023 06:13,29:24.2
1530553,14-03-2023 06:17,34:54.6
1530554,14-03-2023 06:18,35:13.3
1530555,14-03-2023 06:25,41:05.3
1530556,14-03-2023 06:26,42:24.6
1530557,14-03-2023 06:27,46:21.2
1530558,14-03-2023 06:29,46:01.1
1530559,14-03-2023 06:31,48:47.6
1530560,14-03-2023 06:31,46:56.4
1530561,14-03-2023 06:32,47:14.1
1530562,14-03-2023 06:33,50:56.0
1530563,14-03-2023 06:33,49:14.4
1530564,14-03-2023 06:46,01:56.3
1530565,14-03-2023 06:53,09:53.9
1530566,14-03-2023 06:56,11:31.1
1530567,14-03-2023 06:56,15:26.9
1530568,14-03-2023 06:57,31:48.9
1530569,14-03-2023 06:59,14:50.0
1530570,14-03-2023 07:04,21:37.0
1530571,14-03-2023 07:05,21:00.8
1530572,14-03-2023 07:09,25:24.7
1530573,14-03-2023 07:24,50:53.3
1530574,14-03-2023 07:25,40:54.4
1530575,14-03-2023 07:25,03:52.8
1530576,14-03-2023 07:29,54:16.3
1530577,14-03-2023 07:30,48:05.7
1530578,14-03-2023 07:30,50:40.1
1530579,14-03-2023 07:39,05:25.7
1530580,14-03-2023 07:42,01:48.7
1530581,14-03-2023 07:43,59:06.1
1530582,14-03-2023 07:47,02:57.9
1530583,14-03-2023 07:48,03:56.8
1530584,14-03-2023 07:52,09:34.4
1530585,14-03-2023 07:57,13:12.3
1530586,14-03-2023 08:01,21:07.8
1530587,14-03-2023 08:04,37:08.3
1530588,14-03-2023 08:06,21:40.4
1530589,14-03-2023 08:10,25:37.1
1530590,14-03-2023 08:10,27:05.8
1530591,14-03-2023 08:15,30:55.7
1530592,14-03-2023 08:20,36:08.5
1530593,14-03-2023 08:26,41:30.6
1530594,14-03-2023 08:26,43:36.8
1530595,14-03-2023 08:40,56:03.0
1530596,14-03-2023 08:49,04:51.6
1530597,14-03-2023 08:50,05:33.9
1530598,14-03-2023 08:58,14:15.9
1530599,14-03-2023 09:02,19:58.6
1530600,14-03-2023 09:02,19:33.5
1530601,14-03-2023 09:02,18:38.6
1530602,14-03-2023 09:03,21:24.4
1530603,14-03-2023 09:07,23:08.9
1530604,14-03-2023 09:09,25:27.5
1530605,14-03-2023 09:12,45:07.8
1530606,14-03-2023 09:13,29:01.8
1530607,14-03-2023 09:23,41:45.2
1530608,14-03-2023 09:24,39:49.8
1530609,14-03-2023 09:28,43:54.9
1530610,14-03-2023 09:30,46:17.7
1530611,14-03-2023 09:33,59:42.5
1530612,14-03-2023 09:33,49:03.3
1530613,14-03-2023 09:34,50:15.2
1530614,14-03-2023 09:39,54:32.7
1530615,14-03-2023 09:40,55:48.6
1530616,14-03-2023 09:43,59:52.0
1530617,14-03-2023 09:48,04:46.1
1530618,14-03-2023 09:49,04:48.6
1530619,14-03-2023 09:49,04:51.6
1530620,14-03-2023 09:58,14:22.8
1530621,14-03-2023 09:59,15:48.8
1530622,14-03-2023 10:09,27:54.9
1530623,14-03-2023 10:11,26:33.1
1530624,14-03-2023 10:16,33:34.7
1530625,14-03-2023 10:24,49:53.7
1530626,14-03-2023 10:25,43:30.6
1530627,14-03-2023 10:29,44:39.6
1530628,14-03-2023 10:38,53:58.1
1530629,14-03-2023 10:38,54:14.4
1530630,14-03-2023 10:39,54:27.9
1530631,14-03-2023 10:40,00:37.6
1530632,14-03-2023 10:43,02:34.7
1530633,14-03-2023 10:49,05:29.9
1530634,14-03-2023 10:53,11:34.3
1530635,14-03-2023 10:57,13:02.9
1530636,14-03-2023 11:01,16:05.3
1530637,14-03-2023 11:01,28:17.6
1530638,14-03-2023 11:05,21:36.0
1530639,14-03-2023 11:05,26:27.8
1530640,14-03-2023 11:08,24:41.7
1530641,14-03-2023 11:10,26:01.4
1530642,14-03-2023 11:14,30:07.5
1530643,14-03-2023 11:21,36:18.6
1530644,14-03-2023 11:21,36:51.6
1530645,14-03-2023 11:29,44:53.6
1530646,14-03-2023 11:30,45:13.2
1530647,14-03-2023 11:30,46:47.8
1530648,14-03-2023 11:30,46:46.1
1530649,14-03-2023 11:32,58:24.9
1530650,14-03-2023 11:37,52:41.9
1530651,14-03-2023 11:40,55:34.0
1530652,14-03-2023 11:51,10:08.1
1530653,14-03-2023 11:53,08:55.7
1530654,14-03-2023 11:54,10:40.1
1530655,14-03-2023 12:02,19:18.9
1530656,14-03-2023 12:08,43:12.4
1530657,14-03-2023 12:10,25:40.5
1530658,14-03-2023 12:12,30:07.3
1530659,14-03-2023 12:13,28:31.8
1530660,14-03-2023 12:13,29:06.8
1530661,14-03-2023 12:16,32:55.6
1530662,14-03-2023 12:18,38:43.4
1530663,14-03-2023 12:18,49:39.6
1530664,14-03-2023 12:21,36:15.0
1530665,14-03-2023 12:22,37:40.1
1530666,14-03-2023 12:24,41:23.4
1530667,14-03-2023 12:26,41:37.1
1530668,14-03-2023 12:29,44:16.2
1530669,14-03-2023 12:30,49:41.2
1530670,14-03-2023 12:34,50:38.2
1530671,14-03-2023 12:35,51:30.9
1530672,14-03-2023 12:38,10:08.0
1530673,14-03-2023 12:41,56:27.4
1530674,14-03-2023 12:44,59:37.5
1530675,14-03-2023 12:48,04:19.1
1530676,14-03-2023 12:49,07:25.6
1530677,14-03-2023 12:52,07:22.5
1530678,14-03-2023 12:58,13:41.8
1530679,14-03-2023 12:59,21:37.9
1530680,14-03-2023 13:02,18:15.7
1530681,14-03-2023 13:03,18:49.2
1530682,14-03-2023 13:04,20:37.1
1530683,14-03-2023 13:06,22:21.7
1530684,14-03-2023 13:07,25:13.9
1530685,14-03-2023 13:07,26:32.6
1530686,14-03-2023 13:19,34:56.8
1530687,14-03-2023 13:26,43:41.2
1530688,14-03-2023 13:30,46:50.5
1530689,14-03-2023 13:31,46:35.2
1530690,14-03-2023 13:33,49:55.0
1530691,14-03-2023 13:35,50:52.6
1530692,14-03-2023 13:40,55:49.7
1530693,14-03-2023 13:41,56:51.2
1530694,14-03-2023 13:41,57:09.7
1530695,14-03-2023 13:45,00:59.4
1530696,14-03-2023 13:46,01:16.7
1530697,14-03-2023 13:47,02:34.6
1530698,14-03-2023 13:52,23:01.5
1530699,14-03-2023 13:55,10:24.1
1530700,14-03-2023 13:56,16:27.5
1530701,14-03-2023 14:06,25:22.5
1530702,14-03-2023 14:07,22:50.3
1530703,14-03-2023 14:12,27:49.0
1530704,14-03-2023 14:15,32:37.0
1530705,14-03-2023 14:15,31:03.6
1530706,14-03-2023 14:17,33:17.3
1530707,14-03-2023 14:18,34:21.3
1530708,14-03-2023 14:18,33:38.3
1530709,14-03-2023 14:22,38:13.2
1530710,14-03-2023 14:31,47:23.1
1530711,14-03-2023 14:32,47:53.6
1530712,14-03-2023 14:37,53:04.2
1530713,14-03-2023 14:43,00:48.4
1530714,14-03-2023 14:43,59:41.3
1530715,14-03-2023 14:52,07:16.5
1530716,14-03-2023 15:01,16:23.5
1530717,14-03-2023 15:01,16:49.4
1530718,14-03-2023 15:02,28:19.6
1530719,14-03-2023 15:04,19:16.8
1530720,14-03-2023 15:04,26:38.9
1530721,14-03-2023 15:07,23:06.0
1530722,14-03-2023 15:13,28:19.6
1530723,14-03-2023 15:16,38:14.0
1530724,14-03-2023 15:18,38:11.8
1530725,14-03-2023 15:20,35:21.8
1530726,14-03-2023 15:20,35:42.7
1530727,14-03-2023 15:22,38:29.5
1530728,14-03-2023 15:25,50:55.2
1530729,14-03-2023 15:25,41:24.3
1530730,14-03-2023 15:30,47:41.8
1530731,14-03-2023 15:39,54:43.9
1530732,14-03-2023 15:40,55:41.6
1530733,14-03-2023 15:43,58:18.8
1530734,14-03-2023 15:50,06:47.7
1530735,14-03-2023 16:00,15:16.0
1530736,14-03-2023 16:03,18:27.2
1530737,14-03-2023 16:05,27:47.5
1530738,14-03-2023 16:07,22:59.4
1530739,14-03-2023 16:07,25:38.7
1530740,14-03-2023 16:10,28:41.2
1530741,14-03-2023 16:11,26:22.7
1530742,14-03-2023 16:12,29:07.0
1530743,14-03-2023 16:14,29:43.2
1530744,14-03-2023 16:19,34:44.8
1530745,14-03-2023 16:19,47:14.4
1530746,14-03-2023 16:27,42:56.4
1530747,14-03-2023 16:28,44:15.7
1530748,14-03-2023 16:29,47:26.1
1530749,14-03-2023 16:31,49:09.7
1530750,14-03-2023 16:35,50:45.7
1530751,14-03-2023 16:42,01:46.4
1530752,14-03-2023 16:54,42:33.2
1530753,14-03-2023 16:54,09:37.7
1530754,14-03-2023 16:58,13:43.4
1530755,14-03-2023 17:00,15:45.7
1530756,14-03-2023 17:01,16:27.1
1530757,14-03-2023 17:05,21:14.7
1530758,14-03-2023 17:06,25:50.5
1530759,14-03-2023 17:06,21:56.4
1530760,14-03-2023 17:06,22:05.7
1530761,14-03-2023 17:12,28:38.0
1530762,14-03-2023 17:14,29:28.2
1530763,14-03-2023 17:16,32:31.2
1530764,14-03-2023 17:20,35:20.6
1530765,14-03-2023 17:22,38:54.3
1530766,14-03-2023 17:24,52:22.9
1530767,14-03-2023 17:25,42:51.7
1530768,14-03-2023 17:29,44:23.0
1530769,14-03-2023 17:30,52:42.9
1530770,14-03-2023 17:30,53:57.3
1530771,14-03-2023 17:35,51:26.7
1530772,14-03-2023 17:39,54:41.5
1530773,14-03-2023 17:45,00:41.0
1530774,14-03-2023 17:48,22:21.4
1530775,14-03-2023 17:49,13:24.5
1530776,14-03-2023 17:50,05:32.2
1530777,14-03-2023 17:51,06:37.8
1530778,14-03-2023 17:54,10:31.0
1530779,14-03-2023 17:55,13:21.1
1530780,14-03-2023 18:04,26:31.5
1530781,14-03-2023 18:05,34:10.3
1530782,14-03-2023 18:09,34:26.6
1530783,14-03-2023 18:14,31:16.6
1530784,14-03-2023 18:16,31:37.5
1530785,14-03-2023 18:26,41:51.3
1530786,14-03-2023 18:28,48:02.1
1530787,14-03-2023 18:29,44:50.8
1530788,14-03-2023 18:30,45:16.0
1530789,14-03-2023 18:32,48:24.7
1530790,14-03-2023 18:37,52:58.6
1530791,14-03-2023 18:42,57:06.2
1530792,14-03-2023 18:44,03:53.5
1530793,14-03-2023 18:45,01:53.0
1530794,14-03-2023 18:47,02:45.7
1530795,14-03-2023 18:47,06:59.2
1530796,14-03-2023 18:49,05:16.6
1530797,14-03-2023 18:50,07:02.0
1530798,14-03-2023 18:51,07:38.3
1530799,14-03-2023 18:52,08:14.4
1530800,14-03-2023 19:03,18:21.1
1530801,14-03-2023 19:05,28:14.8
1530802,14-03-2023 19:06,21:59.1
1530803,14-03-2023 19:07,22:05.1
1530804,14-03-2023 19:11,27:10.8
1530805,14-03-2023 19:12,29:33.4
1530806,14-03-2023 19:15,31:20.9
1530807,14-03-2023 19:18,33:30.7
1530808,14-03-2023 19:22,38:10.5
1530809,14-03-2023 19:24,39:19.0
1530810,14-03-2023 19:26,41:39.5
1530811,14-03-2023 19:26,41:56.8
1530812,14-03-2023 19:29,45:26.0
1530813,14-03-2023 19:30,47:54.8
1530814,14-03-2023 19:31,46:28.3
1530815,14-03-2023 19:33,01:42.6
1530816,14-03-2023 19:37,55:41.7
1530817,14-03-2023 19:38,53:33.7
1530818,14-03-2023 19:42,57:50.0
1530819,14-03-2023 19:44,01:11.6
1530820,14-03-2023 19:45,02:32.3
1530821,14-03-2023 19:48,05:30.3
1530822,14-03-2023 19:50,06:18.7
1530823,14-03-2023 19:56,12:29.8
1530824,14-03-2023 19:57,12:54.2
1530825,14-03-2023 19:58,17:21.2
1530826,14-03-2023 20:01,17:25.9
1530827,14-03-2023 20:02,18:54.3
1530828,14-03-2023 20:04,20:00.1
1530829,14-03-2023 20:05,22:38.4
1530830,14-03-2023 20:06,39:10.9
1530831,14-03-2023 20:11,38:28.8
1530832,14-03-2023 20:12,05:34.2
1530833,14-03-2023 20:17,36:19.8
1530834,14-03-2023 20:24,39:44.2
1530835,14-03-2023 20:26,41:15.0
1530836,14-03-2023 20:33,48:12.0
1530837,14-03-2023 20:36,51:30.2
1530838,14-03-2023 20:45,04:03.9
1530839,14-03-2023 20:46,02:17.5
1530840,14-03-2023 20:48,06:26.0
1530841,14-03-2023 20:50,05:35.7
1530842,14-03-2023 20:52,08:49.7
1530843,14-03-2023 20:52,51:10.6
1530844,14-03-2023 20:55,12:11.6
1530845,14-03-2023 20:58,13:51.7
1530846,14-03-2023 21:00,16:24.3
1530847,14-03-2023 21:00,16:04.2
1530848,14-03-2023 21:02,17:26.0
1530849,14-03-2023 21:02,19:02.3
1530850,14-03-2023 21:13,31:51.5
1530851,14-03-2023 21:13,30:46.3
1530852,14-03-2023 21:17,36:20.9
1530853,14-03-2023 21:22,38:24.6
1530854,14-03-2023 21:23,38:11.7
1530855,14-03-2023 21:23,39:00.7
1530856,14-03-2023 21:23,41:37.1
1530857,14-03-2023 21:24,39:41.1
1530858,14-03-2023 21:25,44:20.0
1530859,14-03-2023 21:25,43:52.2
1530860,14-03-2023 21:29,46:08.3
1530861,14-03-2023 21:34,52:52.8
1530862,14-03-2023 21:41,46:37.9
1530863,14-03-2023 21:43,03:02.6
1530864,14-03-2023 21:43,00:37.2
1530865,14-03-2023 21:44,00:13.7
1530866,14-03-2023 21:47,02:24.1
1530867,14-03-2023 21:51,10:44.5
1530868,14-03-2023 21:58,13:46.4
1530869,14-03-2023 21:58,14:18.4
1530870,14-03-2023 22:00,16:30.9
1530871,14-03-2023 22:00,16:11.1
1530872,14-03-2023 22:03,20:30.1
1530873,14-03-2023 22:04,19:33.0
1530874,14-03-2023 22:06,26:23.6
1530875,14-03-2023 22:07,22:15.0
1530876,14-03-2023 22:12,29:30.0
1530877,14-03-2023 22:12,27:17.6
1530878,14-03-2023 22:14,35:37.7
1530879,14-03-2023 22:16,31:47.4
1530880,14-03-2023 22:20,35:15.3
1530881,14-03-2023 22:26,41:41.5
1530882,14-03-2023 22:29,45:15.4
1530883,14-03-2023 22:34,08:45.5
1530884,14-03-2023 22:36,54:22.4
1530885,14-03-2023 22:39,12:31.9
1530886,14-03-2023 22:39,54:55.3
1530887,14-03-2023 22:40,55:15.1
1530888,14-03-2023 22:44,00:13.1
1530889,14-03-2023 22:46,02:30.5
1530890,14-03-2023 22:48,04:24.8
1530891,14-03-2023 22:55,12:13.8
1530892,14-03-2023 22:56,15:54.3
1530893,14-03-2023 23:01,16:25.2
1530894,14-03-2023 23:01,17:58.0
1530895,14-03-2023 23:08,23:40.5
1530896,14-03-2023 23:09,26:51.4
1530897,14-03-2023 23:10,30:30.5
1530898,14-03-2023 23:11,26:38.7
1530899,14-03-2023 23:13,29:12.8
1530900,14-03-2023 23:20,35:08.4
1530901,14-03-2023 23:24,40:07.4
1530902,14-03-2023 23:29,48:41.7
1530903,14-03-2023 23:29,16:40.0
1530904,14-03-2023 23:31,47:13.6
1530905,14-03-2023 23:31,49:03.4
1530906,14-03-2023 23:34,49:26.7
1530907,14-03-2023 23:36,36:22.1
1530908,14-03-2023 23:37,53:16.0
1530909,14-03-2023 23:44,00:07.9
1530910,14-03-2023 23:47,02:49.8
1530911,14-03-2023 23:47,04:15.7
1530912,14-03-2023 23:47,04:02.7
1530913,14-03-2023 23:48,03:46.0
1530914,14-03-2023 23:48,03:33.7
1530915,14-03-2023 23:49,05:36.6
1530916,14-03-2023 23:52,07:24.2
1530917,14-03-2023 23:57,12:14.4
1530918,15-03-2023 00:03,18:34.8
1530919,15-03-2023 00:03,25:23.6
1530920,15-03-2023 00:06,22:14.1
1530921,15-03-2023 00:06,23:04.1
1530922,15-03-2023 00:10,25:29.7
1530923,15-03-2023 00:12,36:36.8
1530924,15-03-2023 00:13,37:48.9
1530925,15-03-2023 00:14,29:50.6
1530926,15-03-2023 00:15,30:48.4
1530927,15-03-2023 00:16,45:00.0
1530928,15-03-2023 00:17,32:30.5
1530929,15-03-2023 00:17,33:15.7
1530930,15-03-2023 00:17,36:39.1
1530931,15-03-2023 00:19,34:22.5
1530932,15-03-2023 00:20,35:44.7
1530933,15-03-2023 00:24,40:09.1
1530934,15-03-2023 00:26,43:53.6
1530935,15-03-2023 00:29,49:38.3
1530936,15-03-2023 00:31,46:39.1
1530937,15-03-2023 00:31,48:45.2
1530938,15-03-2023 00:34,49:20.7
1530939,15-03-2023 00:35,51:06.2
1530940,15-03-2023 00:38,54:21.3
1530941,15-03-2023 00:38,55:42.6
1530942,15-03-2023 00:39,55:40.2
1530943,15-03-2023 00:39,00:07.2
1530944,15-03-2023 00:40,55:59.3
1530945,15-03-2023 00:40,00:17.6
1530946,15-03-2023 00:45,01:07.5
1530947,15-03-2023 00:47,02:21.0
1530948,15-03-2023 01:01,16:55.8
1530949,15-03-2023 01:04,22:22.7
1530950,15-03-2023 01:10,28:23.3
1530951,15-03-2023 01:11,26:39.0
1530952,15-03-2023 01:12,33:34.2
1530953,15-03-2023 01:13,22:33.5
1530954,15-03-2023 01:16,31:29.1
1530955,15-03-2023 01:21,39:54.6
1530956,15-03-2023 01:23,31:13.5
1530957,15-03-2023 01:24,39:41.9
1530958,15-03-2023 01:27,42:37.3
1530959,15-03-2023 01:29,44:34.6
1530960,15-03-2023 01:31,52:10.1
1530961,15-03-2023 01:31,48:48.7
1530962,15-03-2023 01:41,57:33.3
1530963,15-03-2023 01:44,00:06.7
1530964,15-03-2023 01:52,08:46.6
1530965,15-03-2023 01:56,14:15.1
1530966,15-03-2023 01:56,12:28.1
1530967,15-03-2023 01:56,12:44.8
1530968,15-03-2023 01:56,12:43.0
1530969,15-03-2023 02:05,20:56.0
1530970,15-03-2023 02:07,23:17.7
1530971,15-03-2023 02:08,23:24.9
1530972,15-03-2023 02:09,24:15.5
1530973,15-03-2023 02:11,27:36.7
1530974,15-03-2023 02:16,41:26.4
1530975,15-03-2023 02:23,42:05.9
1530976,15-03-2023 02:28,44:29.7
1530977,15-03-2023 02:29,45:47.6
1530978,15-03-2023 02:31,46:20.0
1530979,15-03-2023 02:33,52:12.5
1530980,15-03-2023 02:34,49:39.7
1530981,15-03-2023 02:36,57:16.1
1530982,15-03-2023 02:38,53:55.7
1530983,15-03-2023 02:40,56:16.1
1530984,15-03-2023 02:44,59:48.8
1530985,15-03-2023 02:46,03:41.2
1530986,15-03-2023 02:47,02:25.0
1530987,15-03-2023 02:47,02:58.2
1530988,15-03-2023 02:47,12:42.7
1530989,15-03-2023 02:48,03:41.1
1530990,15-03-2023 02:53,09:43.7
1530991,15-03-2023 03:01,16:59.2
1530992,15-03-2023 03:01,16:52.1
1530993,15-03-2023 03:06,24:59.0
1530994,15-03-2023 03:10,26:02.8
1530995,15-03-2023 03:10,26:30.0
1530996,15-03-2023 03:12,27:30.8
1530997,15-03-2023 03:12,29:19.5
1530998,15-03-2023 03:13,28:39.6
1530999,15-03-2023 03:18,33:51.8
1531000,15-03-2023 03:21,37:21.8
1531001,15-03-2023 03:24,39:25.9
1531002,15-03-2023 03:30,45:32.6
1531003,15-03-2023 03:31,47:07.7
1531004,15-03-2023 03:33,48:22.4
1531005,15-03-2023 03:36,51:46.4
1531006,15-03-2023 03:41,57:18.3
1531007,15-03-2023 03:43,59:54.5
1531008,15-03-2023 03:44,59:40.8
1531009,15-03-2023 03:45,02:47.5
1531010,15-03-2023 03:46,07:09.4
1531011,15-03-2023 03:49,06:32.1
1531012,15-03-2023 03:52,07:26.1
1531013,15-03-2023 04:04,21:00.7
1531014,15-03-2023 04:09,24:18.0
1531015,15-03-2023 04:09,25:08.3
1531016,15-03-2023 04:11,12:16.0
1531017,15-03-2023 04:12,27:32.6
1531018,15-03-2023 04:15,31:59.8
1531019,15-03-2023 04:18,35:15.6
1531020,15-03-2023 04:23,38:11.5
1531021,15-03-2023 04:23,39:48.7
1531022,15-03-2023 04:28,43:25.7
1531023,15-03-2023 04:28,44:01.9
1531024,15-03-2023 04:28,44:24.2
1531025,15-03-2023 04:28,45:01.1
1531026,15-03-2023 04:29,44:34.5
1531027,15-03-2023 04:31,46:55.0
1531028,15-03-2023 04:32,49:00.5
1531029,15-03-2023 04:32,48:17.7
1531030,15-03-2023 04:35,58:49.3
1531031,15-03-2023 04:36,51:09.9
1531032,15-03-2023 04:37,53:44.3
1531033,15-03-2023 04:41,03:35.5
1531034,15-03-2023 04:42,58:37.8
1531035,15-03-2023 04:43,00:00.3
1531036,15-03-2023 04:51,06:24.0
1531037,15-03-2023 04:51,06:32.1
1531038,15-03-2023 04:51,14:33.0
1531039,15-03-2023 04:54,10:16.9
1531040,15-03-2023 04:57,13:04.9
1531041,15-03-2023 05:08,27:35.6
1531042,15-03-2023 05:08,24:08.4
1531043,15-03-2023 05:09,25:26.8
1531044,15-03-2023 05:11,26:08.6
1531045,15-03-2023 05:20,50:25.6
1531046,15-03-2023 05:23,48:02.9
1531047,15-03-2023 05:24,39:46.8
1531048,15-03-2023 05:26,42:05.3
1531049,15-03-2023 05:30,48:04.9
1531050,15-03-2023 05:33,48:54.2
1531051,15-03-2023 05:36,52:06.6
1531052,15-03-2023 05:37,52:48.7
1531053,15-03-2023 05:37,53:31.7
1531054,15-03-2023 05:40,58:12.4
1531055,15-03-2023 05:47,02:37.7
1531056,15-03-2023 05:52,07:46.1
1531057,15-03-2023 05:53,08:50.0
1531058,15-03-2023 05:57,13:00.0
1531059,15-03-2023 05:59,14:07.4
1531060,15-03-2023 05:59,15:06.9
1531061,15-03-2023 06:01,17:30.0
1531062,15-03-2023 06:04,23:24.8
1531063,15-03-2023 06:05,21:15.0
1531064,15-03-2023 06:07,23:31.1
1531065,15-03-2023 06:09,25:16.2
1531066,15-03-2023 06:11,27:28.9
1531067,15-03-2023 06:15,30:37.3
1531068,15-03-2023 06:16,31:24.1
1531069,15-03-2023 06:16,35:51.0
1531070,15-03-2023 06:16,38:22.3
1531071,15-03-2023 06:19,34:34.6
1531072,15-03-2023 06:21,37:48.0
1531073,15-03-2023 06:25,20:38.6
1531074,15-03-2023 06:27,42:37.7
1531075,15-03-2023 06:28,43:52.0
1531076,15-03-2023 06:33,49:13.0
1531077,15-03-2023 06:33,49:19.1
1531078,15-03-2023 06:39,56:28.2
1531079,15-03-2023 06:40,57:09.7
1531080,15-03-2023 06:45,03:01.7
1531081,15-03-2023 06:48,03:53.5
1531082,15-03-2023 06:48,04:12.0
1531083,15-03-2023 06:50,06:11.6
1531084,15-03-2023 07:03,19:51.7
1531085,15-03-2023 07:03,22:30.3
1531086,15-03-2023 07:13,31:22.0
1531087,15-03-2023 07:13,29:06.1
1531088,15-03-2023 07:29,44:55.5
1531089,15-03-2023 07:29,56:58.8
1531090,15-03-2023 07:30,45:14.0
1531091,15-03-2023 07:39,54:56.4
1531092,15-03-2023 07:42,57:45.1
1531093,15-03-2023 07:46,03:44.7
1531094,15-03-2023 07:55,12:41.7
1531095,15-03-2023 07:56,14:36.5
1531096,15-03-2023 07:57,16:54.1
1531097,15-03-2023 08:00,16:46.2
1531098,15-03-2023 08:07,23:16.2
1531099,15-03-2023 08:08,25:44.6
1531100,15-03-2023 08:08,27:16.6
1531101,15-03-2023 08:12,28:35.3
1531102,15-03-2023 08:17,33:02.6
1531103,15-03-2023 08:18,38:17.2
1531104,15-03-2023 08:19,34:14.4
1531105,15-03-2023 08:19,35:14.7
1531106,15-03-2023 08:23,38:45.4
1531107,15-03-2023 08:24,40:34.2
1531108,15-03-2023 08:28,44:11.0
1531109,15-03-2023 08:31,47:13.3
1531110,15-03-2023 08:34,49:59.8
1531111,15-03-2023 08:35,50:32.5
1531112,15-03-2023 08:40,57:47.6
1531113,15-03-2023 08:42,59:59.3
1531114,15-03-2023 08:44,00:45.3
1531115,15-03-2023 08:45,02:14.8
1531116,15-03-2023 08:46,02:26.2
1531117,15-03-2023 08:46,02:37.8
1531118,15-03-2023 08:47,03:36.1
1531119,15-03-2023 08:48,11:54.2
1531120,15-03-2023 08:50,05:59.7
1531121,15-03-2023 08:51,06:48.4
1531122,15-03-2023 08:56,12:16.6
1531123,15-03-2023 08:57,13:00.6
1531124,15-03-2023 09:01,28:02.2
1531125,15-03-2023 09:01,17:15.9
1531126,15-03-2023 09:04,25:49.6
1531127,15-03-2023 09:04,19:51.5
1531128,15-03-2023 09:05,20:53.5
1531129,15-03-2023 09:07,24:22.7
1531130,15-03-2023 09:09,24:49.8
1531131,15-03-2023 09:13,28:11.8
1531132,15-03-2023 09:15,33:14.7
1531133,15-03-2023 09:18,36:44.9
1531134,15-03-2023 09:19,39:19.0
1531135,15-03-2023 09:21,37:20.9
1531136,15-03-2023 09:22,37:12.9
1531137,15-03-2023 09:27,43:34.1
1531138,15-03-2023 09:28,50:44.3
1531139,15-03-2023 09:30,46:05.4
1531140,15-03-2023 09:32,48:27.5
1531141,15-03-2023 09:40,56:37.7
1531142,15-03-2023 09:52,08:21.1
1531143,15-03-2023 09:53,08:49.7
1531144,15-03-2023 09:54,12:53.3
